"year","agency","type","pop","tot","weight","add_weight","Low","High","TotRate","WeightRate","AddRate","LowRate","HighRate","ori"
1995,"BERKELEY CO SO MONCKS CORNER","County",90289,10,15.3370768112468,5.33707681124684,14.5659766858249,16.4627667152994,11.0755463013213,16.9866504349886,5.91110413366727,16.132614920782,18.233413500315,"SC0080000"
1996,"BERKELEY CO SO MONCKS CORNER","County",90928,9,13.2489448974272,4.24894489742721,12.6351197665878,14.0599420331956,9.89794122822453,14.5708086589689,4.67286743074433,13.8957414290294,15.4627199907571,"SC0080000"
1997,"BERKELEY CO SO MONCKS CORNER","County",92427,18,26.2673854423727,8.26738544237272,25.4315329902425,27.5239484165781,19.4748287837969,28.4196018937894,8.94477310999245,27.5152639274697,29.7791212703843,"SC0080000"
1998,"BERKELEY CO SO MONCKS CORNER","County",88377,24,33.8456676735605,9.84566767356053,32.9737823851448,34.9757333759008,27.1563868427306,38.296918512238,11.1405316695074,37.3103662549586,39.5756060693402,"SC0080000"
1999,"BERKELEY CO SO MONCKS CORNER","County",89855,29,42.0609792286953,13.0609792286953,41.0207126086081,43.7963440455434,32.2742195759835,46.8098372140619,14.5356176380784,45.6521202032253,48.7411318741789,"SC0080000"
2000,"BERKELEY CO SO MONCKS CORNER","County",90260,26,36.7014492365115,10.7014492365115,35.8375122265259,37.8672697382443,28.8056725016619,40.6619202708969,11.856247769235,39.7047554027541,41.9535450235368,"SC0080000"
2001,"BERKELEY CO SO MONCKS CORNER","County",91408,48,66.1943275952908,18.1943275952908,65.2302260577115,67.8077416603873,52.5118151584106,72.4163394837332,19.9045243253225,71.3616161142477,74.1814082579066,"SC0080000"
2002,"BERKELEY CO SO MONCKS CORNER","County",92401,29,40.510129939754,11.510129939754,39.6309388968588,41.8671090983854,31.3849417214099,43.8416574926181,12.4567157712081,42.8901623325059,45.3102337619565,"SC0080000"
2003,"BERKELEY CO SO MONCKS CORNER","County",91483,5,6.99507139442633,1.99507139442633,6.61807497236212,7.48365862548374,5.46549632172098,7.64630739528254,2.18081107356157,7.23421288366376,8.18038173811936,"SC0080000"
2005,"BERKELEY CO SO MONCKS CORNER","County",91655,31,42.0171500864305,11.0171500864305,41.1569929141431,43.2337285468869,33.8224864982816,45.8427255320828,12.0202390338012,44.9042528112412,47.1700709692727,"SC0080000"
2006,"BERKELEY CO SO MONCKS CORNER","County",92102,60,79.493580885997,19.493580885997,78.3401415167324,81.431707881711,65.1451651429936,86.31037424377,21.1652091007764,85.0580242738837,88.4147009638347,"SC0080000"
2007,"BERKELEY CO SO MONCKS CORNER","County",91860,48,64.5142362083526,16.5142362083526,63.3833347933306,66.2379164289545,52.2534291312867,70.2310431181718,17.977613986885,68.9999290151651,72.1074639984265,"SC0080000"
2008,"BERKELEY CO SO MONCKS CORNER","County",95991,52,68.1134739500075,16.1134739500075,67.0967661831384,69.4332905667821,54.1717452677855,70.9581876946875,16.786442426902,69.8990178070219,72.3331255709203,"SC0080000"
2009,"BERKELEY CO SO MONCKS CORNER","County",99506,56,73.2236268498713,17.2236268498713,72.3426494421559,74.6619345222521,56.2780133861275,73.5871473578189,17.3091339716914,72.7017963159567,75.0325955442406,"SC0080000"
2010,"BERKELEY CO SO MONCKS CORNER","County",102029,47,63.2313793941279,16.2313793941279,62.2250391745741,64.7891547302477,46.0653343657196,61.9739283871525,15.908594021433,60.9876007552501,63.5007250196001,"SC0080000"
2011,"BERKELEY CO SO MONCKS CORNER","County",103221,53,70.7711534914852,17.7711534914852,69.6707753999231,72.4713540478331,51.3461408046812,68.562747397802,17.2166065931208,67.4967064840712,70.2098933819989,"SC0080000"
2012,"BERKELEY CO SO MONCKS CORNER","County",106317,38,49.9580271929049,11.9580271929049,49.1047335173301,51.0381629425993,35.7421672921546,46.9896885661793,11.2475212740247,46.1870947424496,48.0056462678586,"SC0080000"
2013,"BERKELEY CO SO MONCKS CORNER","County",111567,28,37.3563945937832,9.35639459378315,36.6028828567981,38.3994738372321,25.0970268986349,33.4833728555784,8.3863459569435,32.8079834151658,34.41830813523,"SC0080000"
2014,"BERKELEY CO SO MONCKS CORNER","County",113255,48,63.9842895557137,15.9842895557137,63.0750819104113,65.4004306629455,42.3822347799214,56.4957746286819,14.1135398487605,55.6929777143713,57.746175147186,"SC0080000"
2015,"BERKELEY CO SO MONCKS CORNER","County",116330,45,60.226635049846,15.226635049846,59.3097751564726,61.4695167785149,38.6830568211124,51.7722299061687,13.0891730850563,50.9840756094495,52.8406402291025,"SC0080000"
2016,"BERKELEY CO SO MONCKS CORNER","County",117991,50,66.929671283647,16.929671283647,65.9320735836551,68.4961890925341,42.3761134323804,56.7243868461552,14.3482734137748,55.8789005802604,58.0520455734201,"SC0080000"
2017,"BERKELEY CO SO MONCKS CORNER","County",122169,46,61.6722870019185,15.6722870019185,60.5918986162946,63.2554642649721,37.6527597017247,50.4811261465007,12.8283664447761,49.596786923274,51.7770172997832,"SC0080000"
2018,"BERKELEY CO SO MONCKS CORNER","County",126195,39,52.7451589092693,13.7451589092693,51.9443491651661,54.1481424691887,30.9045524783074,41.7965520894404,10.891999611133,41.1619708904205,42.9083105267155,"SC0080000"
2019,"BERKELEY CO SO MONCKS CORNER","County",127720,48,66.0959171020795,18.0959171020795,64.7053499564071,68.6114466496307,37.5822110867523,51.7506397604757,14.1684286737234,50.6618775104973,53.7202056448721,"SC0080000"
2020,"BERKELEY CO SO MONCKS CORNER","County",131934,41,56.1845763946337,15.1845763946337,55.0958130925439,58.0439073602296,31.0761441326724,42.5853657090922,11.5092215764198,41.7601324090408,43.9946544182921,"SC0080000"
2021,"BERKELEY CO SO MONCKS CORNER","County",132179,42,57.72662558254,15.72662558254,56.3460576624891,60.3571483184954,31.7750928664917,43.6730687798667,11.8979759133751,42.6286003544354,45.6631903089715,"SC0080000"
2022,"BERKELEY CO SO MONCKS CORNER","County",137406,55,74.4132971914566,19.4132971914566,73.1494700819828,76.7632295627091,40.0273641616814,54.1557844573429,14.1284202956614,53.2360086764645,55.8659953442419,"SC0080000"
2008,"CONWAY PD","City",58945,13,17.525670291434,4.52567029143395,16.9204169011927,18.1808720863912,22.0544575451692,29.7322424148511,7.67778486968183,28.7054320149168,30.8437901202667,"AR0230100"
2009,"CONWAY PD","City",59343,25,33.0167209989511,8.0167209989511,32.2949995264752,34.0846719469083,42.1279679153396,55.6370945165413,13.5091266012017,54.4209081550902,57.4367186473692,"AR0230100"
2010,"CONWAY PD","City",58908,14,19.2244749773921,5.22447497739206,18.4716374476261,20.3689550411622,23.76587220751,32.6347439692267,8.86887176171668,31.3567553602671,34.5775701791985,"AR0230100"
2011,"CONWAY PD","City",59354,17,22.643743317785,5.64374331778504,22.0389885248793,23.4004004488356,28.6417090676281,38.1503240182381,9.50861495060997,37.1314292631993,39.4251448071497,"AR0230100"
2012,"CONWAY PD","City",60700,13,17.426483071399,4.42648307139905,16.8734922095166,18.0747510155311,21.4168039538715,28.7091978112011,7.29239385732957,27.798174974492,29.7771845395899,"AR0230100"
2013,"CONWAY PD","City",64060,11,14.9136760697834,3.91367606978335,14.4176079078443,15.5583734324601,17.1714018108024,23.2807931154907,6.10939130468834,22.5064125941996,24.2871892482986,"AR0230100"
2014,"CONWAY PD","City",64895,11,14.6850095587508,3.68500955875084,14.1559418681808,15.3133310596197,16.9504584328531,22.6288767374233,5.67841830457021,21.8136094740439,23.5970892358728,"AR0230100"
2015,"CONWAY PD","City",65764,17,22.7962611150761,5.79626111507609,22.1220221541253,23.6386441752987,25.8500091235326,34.6637386945382,8.81372957100555,33.63849850089,35.9446569176125,"AR0230100"
2016,"CONWAY PD","City",66104,19,26.1787250520685,7.17872505206849,25.4029590960981,27.157915410658,28.7425874379765,39.6023312538855,10.859743815909,38.4287775264706,41.0836188591582,"AR0230100"
2017,"CONWAY PD","City",66299,9,11.6912280830413,2.69122808304128,11.2788943344808,12.2210210424694,13.574865382585,17.6340941538202,4.05922877123528,17.0121635838863,18.4331906099178,"AR0230100"
2018,"CONWAY PD","City",66720,19,25.5595863537666,6.5595863537666,24.9196514258543,26.4775768210692,28.4772182254197,38.3087325446142,9.83151431919454,37.3495974608127,39.6846175375737,"AR0230100"
2019,"CONWAY PD","City",67336,23,31.26414360396,8.26414360395996,30.3638920132132,32.7554190743963,34.1570630866104,46.4300576273612,12.2729945407508,45.0931032630587,48.6447354675007,"AR0230100"
2020,"CONWAY PD","City",68599,23,31.6937814165436,8.69378141654362,30.8119068896421,32.8743101841941,33.5281855420633,46.2015210375423,12.673335495479,44.9159709174217,47.9224335401305,"AR0230100"
2021,"CONWAY PD","City",69018,28,38.4177720735165,10.4177720735165,37.4565952637566,39.7361407625271,40.5691268944333,55.6634096518538,15.0942827574205,54.2707630817419,57.5735906032153,"AR0230100"
2022,"CONWAY PD","City",66487,53,74.6046043810953,21.6046043810953,73.2113891277647,77.4115277626671,79.7148314708138,112.209310663882,32.4944791930682,110.113840491772,116.431073386778,"AR0230100"
2019,"PAULDING CO SO DALLAS","County",148429,23,31.3921801749965,8.39218017499654,30.515730692604,32.4894766135251,15.4956241704788,21.1496272123349,5.65400304185607,20.5591432217451,21.8889008303802,"GA1100000"
2020,"PAULDING CO SO DALLAS","County",152714,77,106.060630395228,29.0606303952284,104.631448488932,108.582156715057,50.4210484958812,69.4504959566434,19.0294474607622,68.5146407591526,71.1016388248997,"GA1100000"
2021,"PAULDING CO SO DALLAS","County",157159,82,113.295620710544,31.2956207105444,111.813720282901,116.782694912209,52.176458236563,72.0898075901122,19.9133493535492,71.1468769099452,74.3086268760991,"GA1100000"
2022,"PAULDING CO SO DALLAS","County",158400,55,75.1221663907419,20.1221663907419,73.7261693114214,77.3469955277904,34.7222222222222,47.4256100951653,12.7033878729431,46.5442988077155,48.8301739443121,"GA1100000"
2006,"PLANO PD","City",257183,25,32.844371081974,7.84437108197395,32.0812759223032,33.927381952508,9.72070471220882,12.7708173098432,3.05011259763435,12.4741044012642,13.1919224647461,"TX0430600"
2007,"PLANO PD","City",259771,18,23.4280631549574,5.42806315495743,22.7462519969226,24.2213728731491,6.9291799315551,9.01873694714092,2.08955701558582,8.75627071417616,9.32412504596322,"TX0430600"
2008,"PLANO PD","City",265739,23,29.3309068256083,6.33090682560833,28.7320060081195,30.0836630665809,8.65510896029563,11.0374867165182,2.38237775622258,10.8121148977454,11.32075572896,"TX0430600"
2009,"PLANO PD","City",272747,14,18.1167368539754,4.11673685397535,17.4948007695394,18.9455684087793,5.13296204907845,6.64232305175689,1.50936100267844,6.41429631473103,6.94620597432027,"TX0430600"
2010,"PLANO PD","City",259841,18,23.5441003867962,5.54410038679618,22.9445027349183,24.3363108460441,6.92731324155926,9.06096435389187,2.13365111233261,8.83020875647736,9.36584713191687,"TX0430600"
2011,"PLANO PD","City",265309,8,10.1042496823209,2.1042496823209,9.74359939410787,10.5772181318221,3.01535191041389,3.80848357286066,0.793131662446769,3.67254763091636,3.98675436258176,"TX0430600"
2012,"PLANO PD","City",273816,9,11.4592622755691,2.45926227556913,11.0896328854216,11.9436624384473,3.2868787799106,4.18502288966647,0.89814410975587,4.05003100089901,4.36193006926085,"TX0430600"
2013,"PLANO PD","City",275795,9,11.6475610397549,2.64756103975487,11.2561638245769,12.1496537516145,3.26329338820501,4.2232676588607,0.959974270655695,4.08135166503269,4.40532052851376,"TX0430600"
2014,"PLANO PD","City",277822,6,7.67263022235669,1.67263022235669,7.31917133113881,8.07138252458607,2.15965618273571,2.76170721625958,0.602051033523871,2.63448226963265,2.90523519540788,"TX0430600"
2015,"PLANO PD","City",282968,10,12.8163398805816,2.81633988058165,12.2854525382176,13.6396330334243,3.53396850527268,4.52925414908458,0.995285643811897,4.34164023430834,4.82020335635985,"TX0430600"
2016,"PLANO PD","City",288242,15,19.7993587452427,4.79935874524273,19.1112266060934,20.7560008803032,5.20396056091756,6.86900546944676,1.6650449085292,6.63027130192456,7.20089399889786,"TX0430600"
2017,"PLANO PD","City",289070,20,27.4545339891175,7.45453398911745,26.2875372153201,29.8039810106918,6.91873940568029,9.49753830875478,2.5787989030745,9.09383098049611,10.310298893241,"TX0430600"
2018,"PLANO PD","City",289897,11,14.8714092763473,3.8714092763473,14.194681142138,16.2286504202939,3.79445113264366,5.12989416114941,1.33544302850574,4.89645672157283,5.59807463350565,"TX0430600"
2019,"PLANO PD","City",291611,60,80.6464177284173,20.6464177284173,79.3979086625512,82.9214252403753,20.5753555249973,27.6554786096606,7.08012308466323,27.2273366445543,28.4356300826702,"TX0430600"
2020,"PLANO PD","City",290786,55,75.103643815307,20.103643815307,73.5369530718493,78.4158799206648,18.9142530933401,25.8278059519052,6.91355285856505,25.2890280384369,26.9668690792077,"TX0430600"
2021,"PLANO PD","City",294496,68,91.3620459043383,23.3620459043383,89.9338560457691,94.4328504555559,23.0902966423992,31.0231873792304,7.93289073683117,30.5382266807594,32.0659195559722,"TX0430600"
2022,"PLANO PD","City",289847,56,75.2759662718345,19.2759662718345,73.7941977289107,77.8000543084293,19.3205380769854,25.9709316542295,6.65039357724403,25.4597072693216,26.841766279599,"TX0430600"
2022,"SP: FAYETTE COUNTY","State Police",0,51,75.5534965445196,24.5534965445196,73.9580693024063,78.283432292992,Inf,Inf,NA,Inf,Inf,"PA026SP00"
1992,"CHARLESTON POLICE DEPARTMENT","City",83095,24,36.4323206715278,12.4323206715278,35.0740954594797,38.7346318992173,28.8826042481497,43.8441791582258,14.9615749100761,42.2096341049157,46.6148768267854,"SC0100100"
1993,"CHARLESTON POLICE DEPARTMENT","City",82203,19,28.5471690277564,9.54716902775641,27.370942943867,30.2288530726431,23.1135116723234,34.7276486597282,11.6141369874049,33.2967689060825,36.7734183334466,"SC0100100"
1994,"CHARLESTON POLICE DEPARTMENT","City",82676,8,11.6761144283983,3.6761144283983,10.9691886573061,12.5773645114777,9.67632686632155,14.1227374672194,4.44641060089785,13.2676818633051,15.2128362662413,"SC0100100"
1995,"CHARLESTON POLICE DEPARTMENT","City",77043,3,4.49488368100046,1.49488368100046,4.06596549473471,5.04519045145224,3.89392936412133,5.83425318458583,1.9403238204645,5.27752747781721,6.54853841549815,"SC0100100"
1996,"CHARLESTON POLICE DEPARTMENT","City",77588,7,10.2691825094585,3.26918250945851,9.695724140681,11.0762139401343,9.02201371346084,13.2355293466238,4.213515633163,12.496422308451,14.2756791515882,"SC0100100"
1997,"CHARLESTON POLICE DEPARTMENT","City",78867,9,13.2876598278318,4.28765982783176,12.6635990213208,14.1428618318738,11.4116170261326,16.848187236527,5.43657021039442,16.0569046893134,17.9325469865391,"SC0100100"
1998,"CHARLESTON POLICE DEPARTMENT","City",73166,7,9.86790177630836,2.86790177630836,9.3972709191116,10.5335359984781,9.56728535111937,13.4870045872514,3.91971923613203,12.8437674864166,14.3967635219612,"SC0100100"
1999,"CHARLESTON POLICE DEPARTMENT","City",88173,11,15.8019725446305,4.8019725446305,15.1511286343146,16.5849852393438,12.4754743515589,17.9215548349614,5.44608048340252,17.1834106067782,18.8095961794923,"SC0100100"
2000,"CHARLESTON POLICE DEPARTMENT","City",96650,2,3.02752072852041,1.02752072852041,2.72545503026384,3.37051441115842,2.06932229694775,3.13245807399939,1.06313577705164,2.81992243172668,3.48734031159692,"SC0100100"
2002,"CHARLESTON POLICE DEPARTMENT","City",98942,10,13.8689406134169,3.86894061341691,13.3200831425734,14.6255175493076,10.1069313335085,14.0172430448312,3.91031171132271,13.4625165678614,14.7819101587876,"SC0100100"
2003,"CHARLESTON POLICE DEPARTMENT","City",99756,3,4.05867766134905,1.05867766134905,3.81839593079126,4.35290173753532,3.00733790448695,4.06860505768981,1.06126715320286,3.82773560566909,4.36354879659902,"SC0100100"
2004,"CHARLESTON POLICE DEPARTMENT","City",102264,1,1.28804031499685,0.288040314996853,1.16931319457701,1.44238874348213,0.977861221935383,1.25952467632486,0.281663454389475,1.14342602927424,1.41045601920728,"SC0100100"
2005,"CHARLESTON POLICE DEPARTMENT","City",106307,1,1.31545318415467,0.315453184154666,1.16939097081303,1.49353384218516,0.940671827819429,1.23740975114966,0.296737923330228,1.10001314195023,1.40492520923848,"SC0100100"
2006,"CHARLESTON POLICE DEPARTMENT","City",108371,1,1.27198975527635,0.271989755276346,1.12454379215386,1.46178909040927,0.92275608788329,1.17373629040642,0.250980202523134,1.03767963030134,1.34887478237653,"SC0100100"
2007,"CHARLESTON POLICE DEPARTMENT","City",109382,2,2.5938216359141,0.593821635914104,2.39068008145975,2.82851632316452,1.82845440748935,2.37134230121419,0.54288789372484,2.18562476592104,2.58590656887287,"SC0100100"
2009,"CHARLESTON POLICE DEPARTMENT","City",113681,37,48.5084181495974,11.5084181495974,47.734065432468,49.6632551909728,32.5472154537698,42.670646941527,10.1234314877573,41.989484111213,43.6865045090849,"SC0100100"
2010,"CHARLESTON POLICE DEPARTMENT","City",120083,36,48.1431164728132,12.1431164728132,47.2722020063053,49.5234433846227,29.9792643421633,40.0915337498341,10.1122694076707,39.3662733328658,41.2410111211601,"SC0100100"
2011,"CHARLESTON POLICE DEPARTMENT","City",121481,39,51.6210356775774,12.6210356775774,50.6817492938966,53.0304788188613,32.1037857771997,42.493094127952,10.3893083507523,41.7198980037179,43.6533110682834,"SC0100100"
2012,"CHARLESTON POLICE DEPARTMENT","City",123856,34,44.9843068497713,10.9843068497713,44.2360203997785,46.1899922226013,27.4512336907376,36.3198446984977,8.86861100776004,35.7156862806635,37.2933020787053,"SC0100100"
2013,"CHARLESTON POLICE DEPARTMENT","City",127206,23,30.4153171337609,7.4153171337609,29.7698534704579,31.3014863942626,18.0809081332642,23.9102849973751,5.8293768641109,23.4028689452211,24.6069260838818,"SC0100100"
2014,"CHARLESTON POLICE DEPARTMENT","City",129867,17,22.593563467227,5.59356346722696,21.9555126097066,23.4115297103465,13.090315476603,17.3974631486266,4.30714767202366,16.9061521477408,18.0273123351941,"SC0100100"
2015,"CHARLESTON POLICE DEPARTMENT","City",132585,24,31.9241820854173,7.92418208541725,31.1871937947957,32.827498590813,18.1015952030773,24.0782758874814,5.97668068440416,23.5224148997214,24.7595871258536,"SC0100100"
2016,"CHARLESTON POLICE DEPARTMENT","City",135153,17,22.7883465820132,5.78834658201323,22.1368529479336,23.6148770650604,12.5783371438296,16.8611474269999,4.28281028317036,16.3791058636757,17.4726991373187,"SC0100100"
2017,"CHARLESTON POLICE DEPARTMENT","City",136845,27,36.2443222544061,9.24432225440609,35.437497658247,37.2736319741402,19.7303518579415,26.4856752197056,6.75532336176411,25.8960851023034,27.237847180489,"SC0100100"
2018,"CHARLESTON POLICE DEPARTMENT","City",137092,36,49.0215668935944,13.0215668935944,48.0224909238094,50.4029032761307,26.2597379861699,35.7581528415914,9.49841485542149,35.0293896972904,36.7657509381515,"SC0100100"
2019,"CHARLESTON POLICE DEPARTMENT","City",138254,47,62.9123932040825,15.9123932040825,61.8751913219566,64.3159754673472,33.9953997714352,45.5049352670321,11.5095354955969,44.7547205302968,46.5201552702614,"SC0100100"
2020,"CHARLESTON POLICE DEPARTMENT","City",139582,50,67.8321998587776,17.8321998587776,66.7201319867602,69.6648010290309,35.8212376954048,48.5966670908696,12.7754293954648,47.7999541393304,49.90958793328,"SC0100100"
2021,"CHARLESTON POLICE DEPARTMENT","City",141768,51,69.8045355669285,18.8045355669285,68.5915601903726,71.6179309146098,35.9742678178432,49.2385697526441,13.2643019348009,48.3829638496505,50.5176985741562,"SC0100100"
2022,"CHARLESTON POLICE DEPARTMENT","City",152324,56,75.6034324888518,19.6034324888518,74.4244916805535,77.5615480239649,36.7637404479924,49.6333030178119,12.8695625698195,48.8593338413864,50.9187967910276,"SC0100100"
